incident_id,date,time,datetime,latitude,longitude,force_type,incident_type,subject_age,subject_race,subject_gender,officer_age,officer_gender,officer_years_experience,weapon_present,injury_level,body_camera_on
UOF-01781,2023-06-28,16:15:00,2023-06-28 16:15:00,30.265202,-97.889832,Hands-On,Pursuit,44,White,Female,41,Male,7,No,Minor,No
UOF-03333,2023-06-28,20:06:00,2023-06-28 20:06:00,30.256581,-97.740584,Chemical Spray,Suspicious Activity,30,Hispanic,Male,38,Male,4,No,Minor,Yes
UOF-00573,2023-06-28,20:08:00,2023-06-28 20:08:00,30.24191,-97.778962,Hands-On,Disturbance Call,35,Black,Male,37,Male,11,Yes,None,Yes
UOF-02926,2023-06-28,21:51:00,2023-06-28 21:51:00,30.247851,-97.743907,Chemical Spray,Warrant Service,41,White,Male,39,Male,4,Yes,None,Yes
UOF-04859,2023-06-29,08:13:00,2023-06-29 08:13:00,30.315723,-97.700482,Hands-On,Traffic Stop,41,White,Male,36,Male,7,No,None,No
UOF-02510,2023-06-29,10:21:00,2023-06-29 10:21:00,30.24229,-97.735232,Taser,Disturbance Call,37,Black,Male,34,Male,1,No,None,Yes
UOF-03306,2023-06-29,10:25:00,2023-06-29 10:25:00,30.323932,-97.75373,Chemical Spray,Traffic Stop,44,White,Male,39,Male,9,No,None,Yes
UOF-01792,2023-06-29,20:48:00,2023-06-29 20:48:00,30.264159,-97.834378,Hands-On,Pursuit,43,Asian,Female,30,Male,4,No,Minor,Yes
UOF-00874,2023-06-30,03:58:00,2023-06-30 03:58:00,30.343464,-97.813245,Baton,Domestic Violence,28,Black,Female,40,Male,14,Yes,None,Yes
UOF-03145,2023-06-30,06:34:00,2023-06-30 06:34:00,30.32287,-97.720771,Hands-On,Traffic Stop,48,White,Female,39,Male,5,No,None,Yes
UOF-02820,2023-06-30,10:18:00,2023-06-30 10:18:00,30.293909,-97.672674,Hands-On,Traffic Stop,53,Black,Male,29,Male,5,Yes,Severe,Yes
UOF-04267,2023-06-30,16:09:00,2023-06-30 16:09:00,30.350589,-97.658899,Hands-On,Mental Health Crisis,52,Black,Male,42,Male,6,No,None,Yes
UOF-02284,2023-06-30,18:06:00,2023-06-30 18:06:00,30.389016,-97.716501,Chemical Spray,Pursuit,48,Black,Female,48,Male,9,Yes,Minor,Yes
UOF-04844,2023-06-30,20:51:00,2023-06-30 20:51:00,30.174197,-97.733368,Taser,Traffic Stop,40,White,Male,37,Male,5,Yes,Minor,Yes
UOF-01523,2023-07-01,06:51:00,2023-07-01 06:51:00,30.378871,-97.725013,Chemical Spray,Mental Health Crisis,33,White,Male,26,Male,7,No,None,Yes
UOF-00738,2023-07-01,07:31:00,2023-07-01 07:31:00,30.313058,-97.732166,Taser,Disturbance Call,48,Other,Male,45,Male,3,Yes,Minor,Yes
UOF-02489,2023-07-01,20:57:00,2023-07-01 20:57:00,30.273975,-97.863646,Baton,Traffic Stop,28,White,Male,51,Male,13,Yes,None,Yes
UOF-00138,2023-07-01,23:51:00,2023-07-01 23:51:00,30.352439,-97.707249,Taser,Warrant Service,26,Hispanic,Male,40,Male,5,Yes,None,Yes
UOF-03945,2023-07-02,04:58:00,2023-07-02 04:58:00,30.282138,-97.72302,Taser,Traffic Stop,29,Hispanic,Male,39,Male,7,No,None,Yes
UOF-00341,2023-07-02,14:19:00,2023-07-02 14:19:00,30.200302,-97.730971,Taser,Pursuit,57,White,Female,29,Male,4,No,Moderate,Yes
UOF-04219,2023-07-02,15:24:00,2023-07-02 15:24:00,30.362866,-97.696318,Hands-On,Domestic Violence,57,White,Male,40,Male,11,No,None,Yes
UOF-03411,2023-07-02,16:30:00,2023-07-02 16:30:00,30.251642,-97.741609,Hands-On,Warrant Service,42,Black,Female,26,Male,10,Yes,Moderate,No
UOF-00524,2023-07-02,19:05:00,2023-07-02 19:05:00,30.270512,-97.807877,Hands-On,Pursuit,31,Black,Male,47,Male,6,No,Minor,Yes
UOF-00592,2023-07-02,21:30:00,2023-07-02 21:30:00,30.373127,-97.753583,Taser,Mental Health Crisis,32,Black,Male,25,Male,17,No,Moderate,Yes
UOF-01132,2023-07-03,00:47:00,2023-07-03 00:47:00,30.307735,-97.760959,Hands-On,Suspicious Activity,28,Hispanic,Male,40,Female,6,No,Minor,Yes
UOF-00832,2023-07-03,15:47:00,2023-07-03 15:47:00,30.361043,-97.704072,Chemical Spray,Pursuit,34,Black,Male,37,Male,3,No,None,Yes
UOF-01027,2023-07-03,19:13:00,2023-07-03 19:13:00,30.272766,-97.573728,Hands-On,Disturbance Call,38,White,Female,31,Male,11,No,None,No
UOF-00253,2023-07-03,21:02:00,2023-07-03 21:02:00,30.260032,-97.834105,Taser,Disturbance Call,35,White,Male,30,Male,12,No,None,Yes
UOF-03654,2023-07-04,12:21:00,2023-07-04 12:21:00,30.206016,-97.727012,Hands-On,Warrant Service,49,Hispanic,Male,28,Male,8,Yes,Severe,Yes
UOF-02960,2023-07-04,16:13:00,2023-07-04 16:13:00,30.245361,-97.803803,Hands-On,Mental Health Crisis,44,White,Male,38,Female,3,Yes,Moderate,Yes
UOF-03680,2023-07-05,15:17:00,2023-07-05 15:17:00,30.277275,-97.732025,Hands-On,Warrant Service,39,Black,Male,38,Male,0,No,Minor,Yes
UOF-04631,2023-07-05,17:40:00,2023-07-05 17:40:00,30.258332,-97.713645,Hands-On,Warrant Service,41,Hispanic,Male,38,Male,6,Yes,None,Yes
UOF-01648,2023-07-05,20:58:00,2023-07-05 20:58:00,30.279617,-97.745047,Hands-On,Domestic Violence,50,White,Female,39,Male,3,No,Minor,No
UOF-04584,2023-07-06,07:26:00,2023-07-06 07:26:00,30.315942,-97.726499,Hands-On,Mental Health Crisis,50,White,Female,45,Male,11,No,None,Yes
UOF-04255,2023-07-06,08:55:00,2023-07-06 08:55:00,30.18813,-97.732063,Baton,Suspicious Activity,44,White,Male,35,Male,4,No,None,Yes
UOF-03360,2023-07-06,11:01:00,2023-07-06 11:01:00,30.327757,-97.826673,Hands-On,Disturbance Call,23,Black,Female,38,Male,9,No,Minor,No
UOF-02630,2023-07-06,20:35:00,2023-07-06 20:35:00,30.243335,-97.813251,Taser,Warrant Service,63,White,Male,26,Female,5,No,None,No
UOF-04812,2023-07-06,20:36:00,2023-07-06 20:36:00,30.353425,-97.710288,Chemical Spray,Domestic Violence,41,Black,Male,37,Male,17,No,None,Yes
UOF-01942,2023-07-07,04:56:00,2023-07-07 04:56:00,30.279919,-97.825757,Hands-On,Disturbance Call,61,Black,Male,43,Male,3,No,None,Yes
UOF-01501,2023-07-07,08:35:00,2023-07-07 08:35:00,30.303221,-97.656592,K-9,Mental Health Crisis,48,Other,Male,32,Male,20,Yes,Severe,Yes
UOF-03182,2023-07-07,18:45:00,2023-07-07 18:45:00,30.179109,-97.792238,Hands-On,Domestic Violence,45,Black,Male,33,Male,7,No,None,No
UOF-04940,2023-07-07,19:31:00,2023-07-07 19:31:00,30.280594,-97.635247,Baton,Traffic Stop,31,White,Male,28,Male,7,No,Moderate,Yes
UOF-03282,2023-07-08,08:49:00,2023-07-08 08:49:00,30.294529,-97.69853,Taser,Warrant Service,34,White,Female,25,Male,11,No,Minor,No
UOF-04232,2023-07-08,15:24:00,2023-07-08 15:24:00,30.314577,-97.685376,Hands-On,Mental Health Crisis,34,Black,Male,34,Male,17,No,None,Yes
UOF-03337,2023-07-09,06:50:00,2023-07-09 06:50:00,30.231211,-97.811375,Hands-On,Domestic Violence,27,Black,Female,38,Male,3,No,None,Yes
UOF-00120,2023-07-09,09:15:00,2023-07-09 09:15:00,30.373796,-97.740216,Baton,Suspicious Activity,35,Hispanic,Male,29,Male,16,No,None,Yes
UOF-00694,2023-07-09,14:40:00,2023-07-09 14:40:00,30.353223,-97.651509,Taser,Traffic Stop,51,Hispanic,Female,26,Male,7,No,None,Yes
UOF-01274,2023-07-10,08:55:00,2023-07-10 08:55:00,30.362249,-97.7051,Chemical Spray,Disturbance Call,30,Other,Male,51,Male,4,Yes,None,Yes
UOF-02349,2023-07-10,09:59:00,2023-07-10 09:59:00,30.181389,-97.66921,Chemical Spray,Traffic Stop,36,Black,Male,42,Male,14,No,Minor,No
UOF-02321,2023-07-10,14:43:00,2023-07-10 14:43:00,30.35381,-97.754713,Hands-On,Warrant Service,62,Black,Male,41,Male,6,No,Minor,Yes
UOF-02382,2023-07-10,14:55:00,2023-07-10 14:55:00,30.295062,-97.790118,Hands-On,Traffic Stop,69,Black,Male,42,Male,8,Yes,None,Yes
UOF-00435,2023-07-10,18:05:00,2023-07-10 18:05:00,30.273662,-97.842625,Chemical Spray,Suspicious Activity,40,Hispanic,Male,25,Male,19,No,Minor,Yes
UOF-00601,2023-07-10,18:12:00,2023-07-10 18:12:00,30.396501,-97.732281,Taser,Traffic Stop,31,Hispanic,Male,37,Male,26,Yes,None,Yes
UOF-01923,2023-07-10,19:26:00,2023-07-10 19:26:00,30.316735,-97.74696,Hands-On,Warrant Service,36,Hispanic,Male,36,Male,6,Yes,None,Yes
UOF-02766,2023-07-10,19:41:00,2023-07-10 19:41:00,30.355965,-97.709875,Chemical Spray,Disturbance Call,58,Black,Male,44,Male,2,No,Minor,Yes
UOF-02405,2023-07-11,00:14:00,2023-07-11 00:14:00,30.30846,-97.648988,Taser,Disturbance Call,56,Hispanic,Male,35,Male,8,Yes,Severe,Yes
UOF-02868,2023-07-11,19:58:00,2023-07-11 19:58:00,30.292456,-97.877305,Chemical Spray,Warrant Service,40,Hispanic,Male,34,Male,8,Yes,Minor,Yes
UOF-04866,2023-07-11,21:36:00,2023-07-11 21:36:00,30.316884,-97.667915,Hands-On,Suspicious Activity,50,Hispanic,Male,46,Male,11,No,Moderate,Yes
UOF-04166,2023-07-12,06:12:00,2023-07-12 06:12:00,30.357304,-97.765045,Hands-On,Pursuit,32,Black,Male,34,Female,3,No,Minor,Yes
UOF-04790,2023-07-12,08:00:00,2023-07-12 08:00:00,30.181409,-97.713385,Hands-On,Traffic Stop,39,White,Male,32,Male,6,No,Minor,Yes
UOF-01521,2023-07-13,13:36:00,2023-07-13 13:36:00,30.339787,-97.642326,Hands-On,Pursuit,35,Black,Male,28,Male,7,Yes,None,Yes
UOF-01573,2023-07-13,17:22:00,2023-07-13 17:22:00,30.296673,-97.688895,Hands-On,Mental Health Crisis,58,Hispanic,Male,26,Female,8,Yes,None,Yes
UOF-01168,2023-07-13,19:55:00,2023-07-13 19:55:00,30.349391,-97.656542,Firearm,Suspicious Activity,31,White,Male,37,Male,4,Yes,Fatal,Yes
UOF-02887,2023-07-13,20:23:00,2023-07-13 20:23:00,30.320076,-97.690844,Chemical Spray,Suspicious Activity,31,Hispanic,Male,25,Male,5,No,None,Yes
UOF-03736,2023-07-14,06:00:00,2023-07-14 06:00:00,30.198457,-97.743189,Chemical Spray,Warrant Service,47,Asian,Male,30,Male,8,Yes,Minor,Yes
UOF-01319,2023-07-14,11:21:00,2023-07-14 11:21:00,30.207579,-97.764404,Hands-On,Traffic Stop,23,White,Male,34,Male,2,No,Minor,No
UOF-02318,2023-07-14,13:48:00,2023-07-14 13:48:00,30.150432,-97.783174,Firearm,Mental Health Crisis,34,White,Male,29,Male,16,Yes,None,No
UOF-02579,2023-07-15,05:17:00,2023-07-15 05:17:00,30.267538,-97.736005,Hands-On,Domestic Violence,48,Hispanic,Male,36,Female,23,Yes,Minor,Yes
UOF-04760,2023-07-15,14:53:00,2023-07-15 14:53:00,30.349975,-97.654255,Hands-On,Mental Health Crisis,37,White,Male,25,Male,8,No,Moderate,Yes
UOF-04371,2023-07-15,17:02:00,2023-07-15 17:02:00,30.315685,-97.8058,Taser,Traffic Stop,53,Hispanic,Male,30,Male,15,Yes,Minor,Yes
UOF-04455,2023-07-15,17:23:00,2023-07-15 17:23:00,30.274225,-97.727059,Taser,Disturbance Call,34,Hispanic,Male,43,Male,7,No,None,Yes
UOF-02743,2023-07-15,18:59:00,2023-07-15 18:59:00,30.188661,-97.729196,Hands-On,Traffic Stop,44,Black,Male,35,Male,6,No,None,Yes
UOF-02994,2023-07-16,00:30:00,2023-07-16 00:30:00,30.317578,-97.671943,Taser,Traffic Stop,30,White,Male,31,Male,7,Yes,None,Yes
UOF-00313,2023-07-16,06:48:00,2023-07-16 06:48:00,30.273884,-97.731985,Hands-On,Domestic Violence,34,Black,Male,28,Male,15,No,Minor,No
UOF-04348,2023-07-16,07:44:00,2023-07-16 07:44:00,30.341402,-97.805464,Taser,Domestic Violence,39,Hispanic,Male,39,Female,5,No,None,Yes
UOF-04030,2023-07-16,12:44:00,2023-07-16 12:44:00,30.21512,-97.804257,Hands-On,Suspicious Activity,33,White,Female,46,Male,3,Yes,None,Yes
UOF-04727,2023-07-16,13:19:00,2023-07-16 13:19:00,30.272022,-97.74638,Hands-On,Domestic Violence,48,Black,Male,34,Male,10,No,Minor,No
UOF-04615,2023-07-16,13:41:00,2023-07-16 13:41:00,30.259019,-97.770524,Hands-On,Domestic Violence,46,White,Male,60,Male,6,No,None,Yes
UOF-03114,2023-07-16,17:37:00,2023-07-16 17:37:00,30.300028,-97.681536,K-9,Mental Health Crisis,54,Hispanic,Male,37,Male,1,Yes,Minor,Yes
UOF-03553,2023-07-16,20:34:00,2023-07-16 20:34:00,30.241594,-97.777382,Baton,Mental Health Crisis,32,White,Male,35,Female,2,Yes,None,Yes
UOF-04444,2023-07-16,22:59:00,2023-07-16 22:59:00,30.342117,-97.716252,Baton,Warrant Service,63,White,Female,25,Male,2,Yes,None,Yes
UOF-00589,2023-07-17,13:46:00,2023-07-17 13:46:00,30.264577,-97.80665,Hands-On,Mental Health Crisis,52,Hispanic,Female,37,Male,3,No,None,Yes
UOF-00848,2023-07-17,14:07:00,2023-07-17 14:07:00,30.257615,-97.806814,Hands-On,Traffic Stop,40,Black,Male,48,Male,12,No,Minor,Yes
UOF-03033,2023-07-17,17:16:00,2023-07-17 17:16:00,30.322429,-97.66995,Hands-On,Traffic Stop,24,White,Female,33,Male,16,No,None,Yes
UOF-04027,2023-07-17,19:30:00,2023-07-17 19:30:00,30.314517,-97.658192,Hands-On,Warrant Service,31,White,Male,44,Male,10,Yes,None,Yes
UOF-00501,2023-07-18,03:47:00,2023-07-18 03:47:00,30.285475,-97.774015,Baton,Mental Health Crisis,63,White,Male,42,Female,5,Yes,None,Yes
UOF-03060,2023-07-18,10:11:00,2023-07-18 10:11:00,30.276529,-97.832849,Hands-On,Disturbance Call,56,Black,Male,49,Male,4,No,None,Yes
UOF-00917,2023-07-18,14:28:00,2023-07-18 14:28:00,30.319824,-97.641913,Taser,Suspicious Activity,42,Black,Male,33,Male,9,No,None,No
UOF-01385,2023-07-18,14:42:00,2023-07-18 14:42:00,30.248389,-97.843966,Hands-On,Traffic Stop,39,White,Male,47,Female,3,No,Moderate,Yes
UOF-02316,2023-07-18,20:25:00,2023-07-18 20:25:00,30.159588,-97.738091,Taser,Mental Health Crisis,45,Hispanic,Male,28,Male,9,Yes,None,Yes
UOF-02549,2023-07-18,21:49:00,2023-07-18 21:49:00,30.254391,-97.8561,Taser,Mental Health Crisis,35,Black,Male,57,Male,8,No,None,Yes
UOF-02271,2023-07-19,13:20:00,2023-07-19 13:20:00,30.259979,-97.802935,Hands-On,Disturbance Call,50,Asian,Male,35,Male,2,No,None,Yes
UOF-01575,2023-07-19,15:36:00,2023-07-19 15:36:00,30.290114,-97.863405,Taser,Disturbance Call,38,White,Male,30,Male,8,Yes,Moderate,Yes
UOF-04728,2023-07-19,19:56:00,2023-07-19 19:56:00,30.293053,-97.600187,Baton,Warrant Service,33,White,Female,46,Male,11,No,None,Yes
UOF-03168,2023-07-19,20:43:00,2023-07-19 20:43:00,30.136715,-97.727476,Baton,Traffic Stop,57,Black,Male,48,Male,16,No,None,Yes
UOF-04970,2023-07-20,08:55:00,2023-07-20 08:55:00,30.286116,-97.736714,Hands-On,Warrant Service,49,Black,Female,48,Male,13,No,Severe,Yes
UOF-03705,2023-07-20,09:28:00,2023-07-20 09:28:00,30.337551,-97.700133,Hands-On,Disturbance Call,36,Hispanic,Male,42,Male,7,Yes,None,Yes
UOF-03818,2023-07-20,16:59:00,2023-07-20 16:59:00,30.389196,-97.748947,Hands-On,Disturbance Call,38,White,Male,40,Male,3,No,Minor,Yes
UOF-00802,2023-07-21,12:59:00,2023-07-21 12:59:00,30.383964,-97.748602,Hands-On,Disturbance Call,30,White,Male,30,Male,5,No,None,Yes
UOF-00509,2023-07-21,16:08:00,2023-07-21 16:08:00,30.21801,-97.737554,Hands-On,Pursuit,60,Hispanic,Male,44,Male,8,No,Minor,Yes
UOF-02725,2023-07-21,17:48:00,2023-07-21 17:48:00,30.261939,-97.827245,Taser,Warrant Service,33,White,Female,40,Male,4,No,None,Yes
UOF-02317,2023-07-21,19:42:00,2023-07-21 19:42:00,30.331194,-97.640911,Chemical Spray,Warrant Service,38,Black,Male,34,Male,8,No,None,Yes
UOF-00346,2023-07-21,21:02:00,2023-07-21 21:02:00,30.358693,-97.730548,Hands-On,Domestic Violence,60,Other,Male,25,Male,12,No,None,Yes
UOF-03986,2023-07-22,16:10:00,2023-07-22 16:10:00,30.315374,-97.605155,Taser,Suspicious Activity,41,White,Male,33,Male,4,No,Minor,Yes
UOF-04527,2023-07-23,05:02:00,2023-07-23 05:02:00,30.401947,-97.777805,Taser,Mental Health Crisis,61,Black,Female,49,Female,5,No,None,Yes
UOF-04113,2023-07-23,08:23:00,2023-07-23 08:23:00,30.264932,-97.621073,Hands-On,Disturbance Call,42,White,Female,38,Male,3,No,Minor,No
UOF-03275,2023-07-23,09:41:00,2023-07-23 09:41:00,30.264226,-97.808595,Chemical Spray,Mental Health Crisis,50,Hispanic,Male,29,Male,8,Yes,None,Yes
UOF-01755,2023-07-23,10:42:00,2023-07-23 10:42:00,30.168312,-97.780078,Hands-On,Domestic Violence,45,Hispanic,Male,26,Male,5,No,None,Yes
UOF-04687,2023-07-23,12:26:00,2023-07-23 12:26:00,30.242526,-97.72814,Taser,Mental Health Crisis,44,Black,Male,28,Male,10,Yes,Minor,Yes
UOF-03843,2023-07-23,17:02:00,2023-07-23 17:02:00,30.232222,-97.767428,Hands-On,Disturbance Call,53,Hispanic,Male,34,Male,4,No,Moderate,Yes
UOF-01328,2023-07-24,05:33:00,2023-07-24 05:33:00,30.334573,-97.789913,Hands-On,Pursuit,32,Hispanic,Male,52,Male,7,No,Minor,Yes
UOF-02844,2023-07-24,14:26:00,2023-07-24 14:26:00,30.253114,-97.766898,Hands-On,Warrant Service,35,White,Male,25,Male,7,No,None,Yes
UOF-02293,2023-07-24,19:14:00,2023-07-24 19:14:00,30.33937,-97.729459,Chemical Spray,Disturbance Call,48,Black,Male,28,Male,2,No,Moderate,Yes
UOF-01038,2023-07-25,00:24:00,2023-07-25 00:24:00,30.203443,-97.744339,Hands-On,Disturbance Call,27,Hispanic,Female,40,Male,22,Yes,Severe,Yes
UOF-04892,2023-07-25,01:52:00,2023-07-25 01:52:00,30.296479,-97.715107,Hands-On,Mental Health Crisis,27,White,Male,37,Female,14,Yes,None,Yes
UOF-04314,2023-07-25,08:13:00,2023-07-25 08:13:00,30.207201,-97.766617,Hands-On,Mental Health Crisis,39,Black,Female,29,Male,6,No,None,No
UOF-02902,2023-07-25,08:50:00,2023-07-25 08:50:00,30.308206,-97.697272,Chemical Spray,Disturbance Call,37,Black,Male,45,Male,5,Yes,None,Yes
UOF-02752,2023-07-25,18:14:00,2023-07-25 18:14:00,30.166983,-97.747976,Taser,Mental Health Crisis,44,Hispanic,Female,30,Female,12,Yes,Minor,Yes
UOF-02841,2023-07-25,20:14:00,2023-07-25 20:14:00,30.265553,-97.775129,Taser,Pursuit,33,Black,Male,35,Male,7,No,None,Yes
UOF-04553,2023-07-25,22:18:00,2023-07-25 22:18:00,30.260961,-97.799843,Hands-On,Mental Health Crisis,35,White,Female,46,Female,2,No,None,Yes
UOF-00126,2023-07-26,04:53:00,2023-07-26 04:53:00,30.235833,-97.762232,Taser,Warrant Service,34,White,Male,42,Male,5,No,None,Yes
UOF-03642,2023-07-26,09:51:00,2023-07-26 09:51:00,30.159979,-97.76522,Chemical Spray,Pursuit,56,White,Male,49,Male,3,Yes,Minor,Yes
UOF-04080,2023-07-26,10:04:00,2023-07-26 10:04:00,30.244899,-97.744067,Hands-On,Disturbance Call,40,Hispanic,Female,40,Male,7,No,None,Yes
UOF-01386,2023-07-26,19:12:00,2023-07-26 19:12:00,30.231255,-97.731648,Chemical Spray,Suspicious Activity,38,Hispanic,Female,39,Female,12,Yes,Minor,Yes
UOF-01331,2023-07-26,20:57:00,2023-07-26 20:57:00,30.239878,-97.745198,Taser,Disturbance Call,54,White,Female,41,Male,6,No,Minor,Yes
UOF-00609,2023-07-26,22:48:00,2023-07-26 22:48:00,30.246806,-97.738973,K-9,Pursuit,61,Hispanic,Male,41,Male,9,No,Moderate,Yes
UOF-00130,2023-07-27,03:12:00,2023-07-27 03:12:00,30.242053,-97.743763,Chemical Spray,Disturbance Call,67,Hispanic,Male,43,Male,3,No,None,Yes
UOF-01670,2023-07-27,18:28:00,2023-07-27 18:28:00,30.300027,-97.652224,Taser,Mental Health Crisis,56,Hispanic,Male,25,Male,9,No,Moderate,Yes
UOF-04876,2023-07-27,18:58:00,2023-07-27 18:58:00,30.169155,-97.798263,K-9,Mental Health Crisis,44,Black,Male,44,Male,8,No,None,Yes
UOF-03313,2023-07-27,19:37:00,2023-07-27 19:37:00,30.306355,-97.675337,K-9,Pursuit,36,White,Male,32,Male,15,No,None,No
UOF-03842,2023-07-28,03:54:00,2023-07-28 03:54:00,30.319418,-97.73573,Taser,Traffic Stop,46,White,Female,52,Male,11,No,None,Yes
UOF-01122,2023-07-28,19:21:00,2023-07-28 19:21:00,30.238194,-97.787653,Hands-On,Suspicious Activity,34,Hispanic,Male,25,Male,6,No,None,Yes
UOF-03971,2023-07-29,06:34:00,2023-07-29 06:34:00,30.27324,-97.83458,Hands-On,Traffic Stop,29,White,Male,39,Male,11,Yes,None,Yes
UOF-00008,2023-07-29,07:08:00,2023-07-29 07:08:00,30.301056,-97.652791,Chemical Spray,Domestic Violence,25,Black,Male,42,Male,13,Yes,None,Yes
UOF-03183,2023-07-29,07:46:00,2023-07-29 07:46:00,30.268912,-97.844439,Baton,Disturbance Call,39,Hispanic,Male,27,Female,9,No,Minor,Yes
UOF-00947,2023-07-29,13:03:00,2023-07-29 13:03:00,30.256797,-97.840674,Taser,Disturbance Call,37,White,Male,26,Male,9,Yes,Minor,Yes
UOF-00366,2023-07-29,19:57:00,2023-07-29 19:57:00,30.262972,-97.827044,Firearm,Disturbance Call,50,Black,Female,51,Male,5,Yes,None,Yes
UOF-02104,2023-07-29,21:16:00,2023-07-29 21:16:00,30.200187,-97.774168,Chemical Spray,Suspicious Activity,34,Hispanic,Female,46,Female,5,No,None,No
UOF-04583,2023-07-31,06:49:00,2023-07-31 06:49:00,30.211357,-97.715952,Hands-On,Suspicious Activity,50,White,Male,34,Female,13,No,Minor,Yes
UOF-01814,2023-07-31,08:30:00,2023-07-31 08:30:00,30.17995,-97.732674,Taser,Disturbance Call,20,Black,Male,44,Male,7,Yes,Moderate,Yes
UOF-04119,2023-07-31,09:24:00,2023-07-31 09:24:00,30.33578,-97.661773,Hands-On,Disturbance Call,52,White,Male,35,Male,4,Yes,Minor,Yes
UOF-02347,2023-07-31,12:54:00,2023-07-31 12:54:00,30.252849,-97.74319,K-9,Suspicious Activity,57,Other,Female,41,Male,10,No,None,Yes
UOF-00489,2023-07-31,19:18:00,2023-07-31 19:18:00,30.335297,-97.654155,Hands-On,Disturbance Call,48,White,Male,46,Female,7,No,None,Yes
UOF-02002,2023-08-01,05:26:00,2023-08-01 05:26:00,30.192289,-97.743548,K-9,Domestic Violence,33,White,Male,40,Male,7,No,Minor,Yes
UOF-04754,2023-08-01,12:20:00,2023-08-01 12:20:00,30.153665,-97.726341,Hands-On,Disturbance Call,37,Asian,Male,25,Male,8,No,Minor,Yes
UOF-01222,2023-08-01,13:20:00,2023-08-01 13:20:00,30.345664,-97.790541,Hands-On,Pursuit,44,Hispanic,Female,43,Male,9,No,Moderate,Yes
UOF-01902,2023-08-01,14:55:00,2023-08-01 14:55:00,30.250576,-97.846006,Taser,Disturbance Call,41,White,Male,32,Male,11,No,Moderate,Yes
UOF-01399,2023-08-01,15:48:00,2023-08-01 15:48:00,30.293277,-97.630864,Hands-On,Domestic Violence,42,Black,Male,42,Male,11,No,None,Yes
UOF-04534,2023-08-01,19:45:00,2023-08-01 19:45:00,30.337026,-97.791515,K-9,Domestic Violence,39,Hispanic,Male,43,Female,4,Yes,Minor,Yes
UOF-03790,2023-08-02,12:52:00,2023-08-02 12:52:00,30.325782,-97.642075,Hands-On,Warrant Service,32,Hispanic,Female,36,Male,4,No,Severe,Yes
UOF-00724,2023-08-02,12:52:00,2023-08-02 12:52:00,30.322885,-97.75704,Chemical Spray,Warrant Service,31,Black,Male,26,Male,4,Yes,Minor,Yes
UOF-04588,2023-08-02,13:43:00,2023-08-02 13:43:00,30.284951,-97.773482,Chemical Spray,Suspicious Activity,41,White,Male,25,Male,3,No,Moderate,Yes
UOF-02124,2023-08-02,16:33:00,2023-08-02 16:33:00,30.201456,-97.711356,Hands-On,Pursuit,36,Black,Female,59,Male,11,Yes,None,Yes
UOF-02182,2023-08-02,16:49:00,2023-08-02 16:49:00,30.285755,-97.642123,Hands-On,Suspicious Activity,62,Asian,Male,25,Male,4,No,None,No
UOF-00989,2023-08-02,18:40:00,2023-08-02 18:40:00,30.274812,-97.876892,Hands-On,Suspicious Activity,36,Black,Male,39,Male,14,No,None,Yes
UOF-00252,2023-08-03,04:59:00,2023-08-03 04:59:00,30.306379,-97.78419,Hands-On,Warrant Service,39,Hispanic,Male,42,Male,4,Yes,None,Yes
UOF-01238,2023-08-03,07:09:00,2023-08-03 07:09:00,30.266388,-97.675552,Hands-On,Traffic Stop,48,Black,Male,29,Male,1,No,None,Yes
UOF-00673,2023-08-03,13:05:00,2023-08-03 13:05:00,30.372901,-97.692779,Chemical Spray,Suspicious Activity,31,Black,Male,46,Female,9,No,None,Yes
UOF-01359,2023-08-03,17:34:00,2023-08-03 17:34:00,30.199219,-97.766742,Hands-On,Pursuit,45,White,Male,35,Male,20,No,Moderate,Yes
UOF-00338,2023-08-03,18:04:00,2023-08-03 18:04:00,30.406702,-97.694584,Taser,Traffic Stop,41,White,Female,44,Male,6,Yes,Minor,Yes
UOF-01918,2023-08-03,19:44:00,2023-08-03 19:44:00,30.165318,-97.721507,Hands-On,Warrant Service,53,Black,Female,29,Male,0,No,None,Yes
UOF-01764,2023-08-04,07:46:00,2023-08-04 07:46:00,30.233053,-97.761081,Hands-On,Disturbance Call,57,White,Female,51,Male,8,No,Minor,Yes
UOF-02965,2023-08-04,17:54:00,2023-08-04 17:54:00,30.268136,-97.759579,Baton,Suspicious Activity,53,Asian,Male,33,Male,14,Yes,None,Yes
UOF-02609,2023-08-04,19:52:00,2023-08-04 19:52:00,30.287434,-97.726893,Chemical Spray,Disturbance Call,39,White,Male,33,Male,18,No,None,Yes
UOF-04881,2023-08-05,09:19:00,2023-08-05 09:19:00,30.210357,-97.710908,Taser,Traffic Stop,48,Hispanic,Male,54,Male,8,No,Minor,Yes
UOF-04162,2023-08-05,11:33:00,2023-08-05 11:33:00,30.275678,-97.641295,Hands-On,Pursuit,60,Hispanic,Male,35,Male,1,Yes,None,No
UOF-00018,2023-08-06,10:59:00,2023-08-06 10:59:00,30.258548,-97.746947,Hands-On,Pursuit,43,Hispanic,Female,40,Male,7,Yes,None,No
